"","gene","peak","pval","test_stat","covar","padj","cor","Cell_Condition"
"178","ERICH3","chr1-74729704-74730646",3.47588976282788e-05,4.13981304690603,2.89571677379731e-10,0.0336786980404461,0,"L6_IT_1_Ctrl"
"179","AGBL1","chr15-86280389-86281267",1.17348968710523e-08,5.70353349043755,6.62979224123891e-10,8.67596640580418e-05,0,"L6_IT_1_Ctrl"
"180","AGBL1","chr15-85771485-85772442",1.31214834199252e-11,6.76729228186576,7.25667377452994e-10,4.95834615472132e-07,0,"L6_IT_1_Ctrl"
"181","SCG3","chr15-51736965-51737997",3.33780440479069e-05,4.14910311743505,6.8826906187946e-10,0.0328690089076487,1,"L6_IT_1_Ctrl"
"182","SCG3","chr15-51185576-51187243",6.6428685756404e-08,5.40057215351557,5.3884881017393e-10,0.000332233302886278,1,"L6_IT_1_Ctrl"
"183","FBXO21","chr12-116867310-116868276",1.51827730311387e-06,4.80881487366871,2.35780975327607e-10,0.00409804733786192,1,"L6_IT_1_Ctrl"
"184","SFSWAP","chr12-131222023-131223052",2.61236717456955e-07,5.14946054514961,3.02644889441087e-10,0.0010095967921974,0,"L6_IT_1_Ctrl"
"185","SFSWAP","chr12-131776401-131777221",8.78820671940851e-10,6.12999457922843,3.91897226824424e-10,1.49439939980854e-05,0,"L6_IT_1_Ctrl"
"186","CACHD1","chr1-64508502-64509452",8.3195777340806e-08,5.36005682753567,6.43898633930702e-10,0.000392975254269297,1,"L6_IT_1_Ctrl"
"187","PPFIA1","chr11-69918469-69919467",4.12351612939153e-07,5.06316548631676,3.17759205689944e-10,0.00144574726544023,0,"L6_IT_1_Ctrl"
"188","NUP153","chr6-17470337-17471472",5.14042653763321e-05,4.04914875244845,3.02830216736494e-10,0.0425357163512592,0,"L6_IT_1_Ctrl"
"189","DGKZ","chr11-46369265-46370183",6.35651438925064e-05,3.99916950517343,5.24523622073612e-10,0.048579768352113,0,"L6_IT_1_Ctrl"
"190","RNF38","chr9-36752589-36753640",7.31912328592385e-06,4.48419056095848,3.64691416785435e-10,0.0123839565997832,1,"L6_IT_1_Ctrl"
"191","ATG10","chr5-81907980-81908812",8.46390099917004e-09,5.75894951422572,4.39162476970598e-10,7.38078209899933e-05,0,"L6_IT_1_Ctrl"
"192","TBC1D9","chr4-140924762-140925757",9.91694489194973e-06,4.41897645628514,3.13784720313804e-10,0.015199811695761,0,"L6_IT_1_Ctrl"
"193","MCCC1","chr3-183385948-183387146",1.29799988310455e-05,4.36044199419456,4.55057431643276e-10,0.0183713862853136,0,"L6_IT_1_Ctrl"
"194","ZNF236","chr18-76370866-76372458",2.67222610307114e-06,4.69452830477828,3.42661602232344e-10,0.0056997292577898,1,"L6_IT_1_Ctrl"
"195","HIVEP1","chr6-12136894-12138087",4.73677513335205e-07,5.03667925600489,2.48036735597943e-10,0.00161093932865197,0,"L6_IT_1_Ctrl"
"196","RGS12","chr4-3372659-3373656",3.2493337482277e-05,4.15524907417805,2.75287406703162e-10,0.0325523364760758,0,"L6_IT_1_Ctrl"
"197","TSPYL1","chr6-116087104-116088152",2.04118458536911e-06,4.74930346086677,2.81076944937619e-10,0.00489912067990927,0,"L6_IT_1_Ctrl"
"198","PARG","chr10-50315224-50316192",1.19279016074768e-05,4.37890151634595,1.99198446241733e-10,0.0173358286901281,0,"L6_IT_1_Ctrl"
"199","BEX4","chrX-103530656-103531671",7.65254681775171e-06,4.47468102556741,5.74534449338456e-10,0.0126954631821601,1,"L6_IT_1_Ctrl"
"200","TSHZ3","chr19-31346178-31346970",8.14820418157286e-07,4.9317838781796,1.24070198417835e-10,0.0025423294096509,0,"L6_IT_1_Ctrl"
"201","PKIG","chr20-44747274-44748219",3.1406009508424e-05,4.16302417984461,4.65502793847523e-10,0.0320043265681989,1,"L6_IT_1_Ctrl"
"202","PKIG","chr20-44990234-44991221",2.34881359394858e-05,4.22885720566093,4.28161761553274e-10,0.0264507520792437,0,"L6_IT_1_Ctrl"
"203","SNCB","chr5-176900085-176901043",2.11343353230956e-05,4.25255704848677,2.87426766025837e-10,0.0247926634312073,0,"L6_IT_1_Ctrl"
"204","TCERG1L","chr10-131250409-131251668",2.23437180944892e-07,5.178700221838,4.98788557186031e-11,0.000883595322580352,1,"L6_IT_1_Ctrl"
"205","TCERG1L","chr10-130973392-130974343",1.46005452008719e-05,4.33463005133229,5.4657017585502e-11,0.0197679375074949,0,"L6_IT_1_Ctrl"
"206","TCERG1L","chr10-131000534-131001436",4.0026967217891e-05,4.10732393874849,9.44387903465426e-11,0.0365936863845886,1,"L6_IT_1_Ctrl"
"207","HTR2A","chr13-47212582-47213587",4.87532652191712e-07,5.03115544513901,2.2241319772939e-10,0.00164164311632855,0,"L6_IT_1_Ctrl"
"208","HTR2A","chr13-46551198-46552072",1.4107415323678e-05,4.34218268188342,1.70905743026002e-10,0.0191912763690412,0,"L6_IT_1_Ctrl"
"209","VCL","chr10-73965768-73966747",2.09960575644442e-05,4.25402635247046,2.18446908571236e-10,0.0247926634312073,1,"L6_IT_1_Ctrl"
"210","COL11A1","chr1-103231589-103232533",5.42623038679158e-17,8.37706842436671,9.93468496005408e-11,1.84541754470472e-11,0,"L6_IT_1_Ctrl"
"211","RPL18","chr19-49097453-49098473",5.32411397855454e-06,4.55159345145077,4.17960992183697e-10,0.00989447306663699,0,"L6_IT_1_Ctrl"
"212","PRKCZ","chr1-2255410-2256446",1.543665392716e-05,4.32236356837162,3.90013433542129e-10,0.0205877745388066,0,"L6_IT_1_Ctrl"
"213","LCLAT1","chr2-30583803-30584776",3.17132104866912e-06,4.65940020071015,2.5082153658595e-10,0.00661681544836796,0,"L6_IT_1_Ctrl"
"214","OTOGL","chr12-80117173-80119225",4.75003250862518e-05,4.06759755361243,3.45659148937684e-10,0.0406913867990769,1,"L6_IT_1_Ctrl"
"215","LDHB","chr12-21697581-21698560",9.16835698720944e-07,4.90869685554539,4.24191589042596e-10,0.00278400434329824,1,"L6_IT_1_Ctrl"
"216","SLC22A17","chr14-22996740-22997782",6.28019325214652e-05,4.00202774326283,3.6331985768092e-10,0.0482847014687451,0,"L6_IT_1_Ctrl"
"217","FXYD6","chr11-117686441-117687275",1.73202321140483e-05,4.2969012310544,5.15974159670992e-10,0.0222281976608714,1,"L6_IT_1_Ctrl"
"218","ATP6V1D","chr14-67464241-67465348",3.80989976532807e-08,5.4994443253964,2.95635146747884e-10,0.000227318672103501,1,"L6_IT_1_Ctrl"
"219","AKAP8L","chr19-15412519-15413423",1.95842219331496e-07,5.20324138767863,3.24727429136713e-10,0.000792909191153416,0,"L6_IT_1_Ctrl"
"220","KIF26B","chr1-244869832-244870751",2.62589270112644e-06,4.69810279504349,3.09155708944388e-10,0.0056997292577898,1,"L6_IT_1_Ctrl"
"221","EIF1B","chr3-39822824-39823849",1.24188814726458e-06,4.84883475859049,2.68596819940804e-10,0.00349054730396284,0,"L6_IT_1_Ctrl"
"222","UPF2","chr10-12400152-12400961",1.77590008376521e-06,4.77738448468214,2.36536380851673e-10,0.0045072344125961,0,"L6_IT_1_Ctrl"
"223","ABL1","chr9-130862260-130863194",2.11345888436158e-05,4.25255436305754,3.42448764878599e-10,0.0247926634312073,1,"L6_IT_1_Ctrl"
"224","DYNC1LI2","chr16-66473022-66474045",2.41739369153345e-05,4.22237695865928,2.1644863532384e-10,0.0271332097472276,0,"L6_IT_1_Ctrl"
"225","RPL21","chr13-27414837-27415807",2.67449458504788e-05,4.19954704599796,3.20937231666141e-10,0.0286029626546574,0,"L6_IT_1_Ctrl"
"226","MTMR2","chr11-95891560-95892502",2.54107778606931e-05,4.21111994105893,2.4297720409052e-10,0.0278060083788552,1,"L6_IT_1_Ctrl"
"227","PRKD1","chr14-30468355-30469544",1.56425629632786e-05,4.31943999941966,6.66647449310218e-10,0.0206198082298734,0,"L6_IT_1_Ctrl"
"228","PRKD1","chr14-30078518-30079596",9.81122410435123e-08,5.3301859799751,9.41356657721646e-10,0.00045090794974284,1,"L6_IT_1_Ctrl"
"229","PRKD1","chr14-29755772-29756721",3.12984933499998e-07,5.11545537854617,6.56600757592028e-10,0.00115858939740328,0,"L6_IT_1_Ctrl"
"230","MBP","chr18-77597483-77598471",1.39283396860782e-05,4.34498781110613,2.29491915016981e-10,0.0191027256829224,1,"L6_IT_1_Ctrl"
"231","MBP","chr18-76873259-76874224",9.5972642969585e-11,6.47316249527609,2.03416304736104e-10,2.33139486377229e-06,0,"L6_IT_1_Ctrl"
"232","ITPR2","chr12-26878127-26879205",1.2634512602e-06,4.84541841094633,2.30659386805175e-10,0.00349462105568398,1,"L6_IT_1_Ctrl"
"233","ITPR2","chr12-27164006-27165109",1.05090703537613e-06,4.88185841273832,2.11382773853054e-10,0.00308107823685464,0,"L6_IT_1_Ctrl"
"234","PHACTR2","chr6-143652515-143653530",2.45962186191298e-05,4.2184732122629,2.54807339398024e-10,0.027276106426161,0,"L6_IT_1_Ctrl"
"235","WDR59","chr16-75038211-75039349",3.47135585114388e-05,4.14011246832135,1.9553368090089e-10,0.0336786980404461,0,"L6_IT_1_Ctrl"
"236","FBXO16","chr8-28775801-28776613",6.14135144312608e-05,4.00731275857645,2.41555099137097e-10,0.047487246658527,1,"L6_IT_1_Ctrl"
"237","PLCXD3","chr5-41835373-41836306",1.34923945291904e-05,4.35196314663613,3.71727090781204e-10,0.0188059649189402,1,"L6_IT_1_Ctrl"
"238","PLCXD3","chr5-41347512-41348430",9.35014458469835e-06,4.43168061244267,3.70439526852039e-10,0.0146539602400886,0,"L6_IT_1_Ctrl"
"239","PNPLA8","chr7-108593456-108594391",8.33996973554171e-07,4.92723904588238,2.78884146033539e-10,0.00257850635209077,0,"L6_IT_1_Ctrl"
"240","PNPLA8","chr7-108612872-108613791",6.7055110772173e-06,4.50282812864312,2.98449480997225e-10,0.0118775555899635,0,"L6_IT_1_Ctrl"
"241","DIAPH1","chr5-141681572-141682585",3.13487852655866e-05,4.16344042116292,2.42872051113792e-10,0.0320043265681989,1,"L6_IT_1_Ctrl"
"242","DIAPH1","chr5-141743222-141744225",6.26440833473992e-06,4.51726298969641,1.34955897472349e-10,0.0113929152907934,0,"L6_IT_1_Ctrl"
"243","RBX1","chr22-41376429-41377279",2.26734226460675e-05,4.23679375375161,2.48835187636826e-10,0.0260130247987299,0,"L6_IT_1_Ctrl"
"244","TMBIM6","chr12-50038911-50039868",5.39168696268363e-05,4.03796511047358,2.63047583593747e-10,0.0435834478158121,1,"L6_IT_1_Ctrl"
"245","ACVR1","chr2-157441641-157442562",5.92419178702513e-05,4.01581020819271,2.42863565812598e-10,0.046423277263432,0,"L6_IT_1_Ctrl"
"246","PNMA2","chr8-26611185-26612370",5.6100421932494e-05,4.02864011216787,3.57726083174005e-10,0.044787100225037,0,"L6_IT_1_Ctrl"
"247","MAPK6","chr15-52080625-52081637",7.02916963169297e-07,4.96055599042294,5.65034152318673e-10,0.00225487616029405,1,"L6_IT_1_Ctrl"
"248","LRCH1","chr13-46834442-46835394",1.29921376024167e-09,6.06749411634837,1.47661302919101e-10,1.69943156210812e-05,1,"L6_IT_1_Ctrl"
"249","EDEM3","chr1-184854182-184855111",1.6171055974267e-06,4.79619166499588,3.02980996795258e-10,0.00420655625723773,0,"L6_IT_1_Ctrl"
"250","RPS28","chr19-8043818-8044678",3.78729735547381e-05,4.12008677496764,4.01904761013672e-10,0.0354243018094411,1,"L6_IT_1_Ctrl"
"251","TBC1D8","chr2-101745794-101746807",6.53295934847758e-06,4.5083634517261,1.66789572918187e-10,0.0117555937076319,0,"L6_IT_1_Ctrl"
"252","TBC1D8","chr2-101450461-101451377",4.2833859878742e-09,5.87286061801733,2.33131652329353e-10,4.43638048746057e-05,0,"L6_IT_1_Ctrl"
"253","RPS23","chr5-81886704-81887623",3.63025871012457e-05,4.12983361092194,5.05701163070666e-10,0.0348763261368272,1,"L6_IT_1_Ctrl"
"254","COX6A1","chr12-120496680-120497370",4.56288606124059e-05,4.07695733799956,3.83453550125907e-10,0.039994872328336,1,"L6_IT_1_Ctrl"
"255","COX6A1","chr12-120118294-120119044",6.32669464675156e-06,4.51516680801937,2.94016027776151e-10,0.0114449906159736,0,"L6_IT_1_Ctrl"
"256","HHAT","chr1-210700057-210700996",5.49950399723529e-05,4.03331687857511,3.41191567011346e-10,0.0442160121377718,0,"L6_IT_1_Ctrl"
"257","PLK2","chr5-58890864-58892202",3.98995428768636e-05,4.10806059869747,3.77348715755272e-10,0.0365755130352515,1,"L6_IT_1_Ctrl"
"258","PARK7","chr1-8372107-8373048",1.25381262333188e-05,4.36801434096126,3.56205076374623e-10,0.0180682899446689,0,"L6_IT_1_Ctrl"
"259","PARK7","chr1-7810039-7810968",1.76311767577184e-06,4.77883732522453,3.68084164895302e-10,0.0045072344125961,0,"L6_IT_1_Ctrl"
"260","ARHGAP10","chr4-147646076-147646954",1.91176889250645e-09,6.0051315046021,2.03977954731064e-10,2.32206180782252e-05,1,"L6_IT_1_Ctrl"
"261","GHITM","chr10-83996859-83997853",1.83843637987874e-05,4.28366017484278,2.30949315127496e-10,0.0232142387278165,0,"L6_IT_1_Ctrl"
"262","CDHR3","chr7-105643109-105644046",5.75603510664144e-05,4.02259530378572,1.96359846305785e-10,0.0455251509648349,1,"L6_IT_1_Ctrl"
"263","CDH22","chr20-46400024-46400932",1.11366444611023e-05,4.39383873004087,1.20019850611513e-10,0.0167261309661645,1,"L6_IT_1_Ctrl"
"264","ILKAP","chr2-237703377-237704158",1.2226452166246e-06,4.85193204106872,2.45130674118889e-10,0.0034708835804679,0,"L6_IT_1_Ctrl"
"265","SLC25A4","chr4-185165400-185166420",1.8013876157274e-06,4.77451734107467,3.84035376317126e-10,0.00453661000399987,1,"L6_IT_1_Ctrl"
"266","MSI2","chr17-57541517-57542925",1.27805522251193e-05,4.36382895051746,1.4605313578122e-10,0.0182628721317028,0,"L6_IT_1_Ctrl"
"267","SEC14L1","chr17-76883423-76884365",4.02497473492775e-06,4.61008856072931,2.39513360614963e-10,0.00805212769147676,0,"L6_IT_1_Ctrl"
"268","TESPA1","chr12-54967150-54968001",8.91466630862385e-06,4.44195148417317,3.21467022022682e-10,0.0143524744729156,0,"L6_IT_1_Ctrl"
"269","MALT1","chr18-58500859-58501783",4.01618353236169e-05,4.10654666564845,3.84656683638582e-10,0.0366185493267547,1,"L6_IT_1_Ctrl"
"270","LGI1","chr10-93442117-93443030",3.54840198123741e-05,4.13507405023229,2.19624145737676e-10,0.0341864908386117,0,"L6_IT_1_Ctrl"
"271","MT3","chr16-56701771-56702691",2.62548252866799e-05,4.20373331610831,3.64874977704485e-10,0.0283462096552302,0,"L6_IT_1_Ctrl"
"272","MT3","chr16-56344858-56345707",4.88765164293784e-05,4.06093529902573,3.08051408242535e-10,0.041144832241337,1,"L6_IT_1_Ctrl"
"273","SAT1","chrX-23796155-23797058",1.03146414849399e-08,5.72547223525791,3.88142655829697e-10,8.15796988813062e-05,1,"L6_IT_1_Ctrl"
"274","RPS29","chr14-50062280-50063210",2.14441217629803e-05,4.24929827986428,2.74110703091629e-10,0.0249759392418339,0,"L6_IT_1_Ctrl"
"275","ATP11A","chr13-113040779-113041967",1.81867266108419e-05,4.28606320241026,3.60645302112696e-10,0.0231653941068706,1,"L6_IT_1_Ctrl"
"276","STX6","chr1-181317193-181317950",3.13415853831028e-07,5.11519569036401,3.29473193830967e-10,0.00115858939740328,1,"L6_IT_1_Ctrl"
"277","PRR14L","chr22-31819656-31820641",1.08899049171992e-08,5.71625224841129,2.66004709060199e-10,8.23015454022247e-05,0,"L6_IT_1_Ctrl"
"278","PRDX2","chr19-12881047-12882085",5.2686634053661e-05,4.04337774436419,5.13402224293834e-10,0.0430482503594997,0.94355709200619,"L6_IT_1_Ctrl"
"279","PRDX2","chr19-13036230-13037085",6.51974810484526e-07,4.97514896988392,3.26674441750325e-10,0.00213203285814715,0,"L6_IT_1_Ctrl"
"280","PRDX2","chr19-13140594-13141650",1.57165705200387e-06,4.80190187979888,4.75432717665836e-10,0.00414347279170621,1,"L6_IT_1_Ctrl"
"281","PRDX2","chr19-13154136-13154765",3.53142350958313e-06,4.63721071622976,3.82647880642881e-10,0.00719166996539607,1,"L6_IT_1_Ctrl"
"282","SIN3B","chr19-16458314-16459319",3.38113428908256e-06,4.64619499247555,2.83509780321801e-10,0.00692708869061847,0,"L6_IT_1_Ctrl"
"283","B4GALT5","chr20-50085177-50086104",4.04479605810609e-05,4.1049058348224,3.77691567902071e-10,0.0367808230212143,1,"L6_IT_1_Ctrl"
"284","DOK5","chr20-54355453-54356336",4.62775496706924e-05,4.07367248114225,1.6522551643156e-10,0.0402522363749491,0,"L6_IT_1_Ctrl"
"285","PLCH1","chr3-156145624-156146554",1.90513707504973e-05,4.27572800502642,5.96663253396502e-11,0.0237334021292239,0,"L6_IT_1_Ctrl"
"286","PLCH1","chr3-155664702-155665711",1.64736325921602e-06,4.79247497470332,7.77082282578479e-11,0.00424435655722192,1,"L6_IT_1_Ctrl"
"287","GABRA5","chr15-26661524-26662427",1.16936400747764e-05,4.38322282228295,5.62540824091379e-10,0.0170682980270852,0,"L6_IT_1_Ctrl"
"288","GABRA5","chr15-26394440-26395318",3.29929229273063e-05,4.15175925606855,2.15939490783541e-10,0.0328690089076487,1,"L6_IT_1_Ctrl"
"289","DTNBP1","chr6-15416938-15418443",2.56388025105908e-06,4.7029828004706,2.33979331779114e-10,0.00569905334864826,0,"L6_IT_1_Ctrl"
"290","TMA7","chr3-48811044-48812840",3.18281365318636e-08,5.53107104952105,4.01628624628096e-10,0.000195199085104076,1,"L6_IT_1_Ctrl"
"291","ERO1B","chr1-236063566-236064634",1.15171278966836e-05,4.38653379237553,1.97818855627407e-10,0.0169701710134774,0,"L6_IT_1_Ctrl"
"292","USP45","chr6-99130659-99131675",3.78352573643275e-05,4.12031633301277,2.00633899593333e-10,0.0354243018094411,1,"L6_IT_1_Ctrl"
"293","ERLEC1","chr2-53629205-53630192",1.22468634856494e-06,4.85160129186664,2.5728440234635e-10,0.0034708835804679,0,"L6_IT_1_Ctrl"
"294","SMIM8","chr6-86954050-86955022",2.8335894246872e-05,4.18644388805924,2.10582672832313e-10,0.0297432436611333,0,"L6_IT_1_Ctrl"
"295","CARS2","chr13-110718827-110719926",2.44625423729263e-05,4.21970202778321,3.04222147251268e-10,0.027276106426161,0,"L6_IT_1_Ctrl"
"296","GUK1","chr1-228393051-228393982",1.15765136349187e-05,4.38541447558007,4.31119389150294e-10,0.0169701710134774,1,"L6_IT_1_Ctrl"
"297","C12orf40","chr12-39935149-39936116",4.40556906785899e-08,5.47377156409649,2.98620853158006e-10,0.000245622753348574,1,"L6_IT_1_Ctrl"
"298","C12orf40","chr12-39990411-39991226",1.71859231867005e-14,7.67010229582535,2.56942274328532e-10,1.94826499613712e-09,0,"L6_IT_1_Ctrl"
"299","C12orf40","chr12-39928016-39928942",2.56671156221217e-10,6.32291701750445,4.52059005231439e-10,5.8194537907724e-06,1,"L6_IT_1_Ctrl"
"300","SLC25A16","chr10-68582387-68583212",3.04017772228909e-05,4.1704357422216,2.11145645576485e-10,0.0314267514264055,0,"L6_IT_1_Ctrl"
"301","PTCH2","chr1-44783926-44784972",2.74985240704368e-05,4.19325070953397,1.67219052427632e-10,0.0292250876505094,1,"L6_IT_1_Ctrl"
"302","COBLL1","chr2-164902713-164903766",1.6025034907791e-07,5.24037529869686,1.92577236520839e-10,0.000689871667324107,1,"L6_IT_1_Ctrl"
"303","SNU13","chr22-41504011-41505066",3.92420119325868e-05,4.11189773853447,3.21801176125266e-10,0.0361677352904534,0,"L6_IT_1_Ctrl"
"304","DPF3","chr14-72401403-72402422",1.02745618571506e-09,6.10508557263466,2.24257171452793e-10,1.54949040374217e-05,0,"L6_IT_1_Ctrl"
"305","DCUN1D5","chr11-102914297-102915314",2.27347827179518e-05,4.2361866378397,2.16970732082174e-10,0.0260130247987299,0,"L6_IT_1_Ctrl"
"306","SLC12A5","chr20-46013716-46014653",1.21357656520991e-08,5.69780793296939,1.9168366620595e-10,8.78144002585892e-05,0,"L6_IT_1_Ctrl"
"307","SLC12A5","chr20-46276281-46276965",2.84510213114712e-10,6.3069921725803,2.7373078266851e-10,6.04747796241304e-06,0,"L6_IT_1_Ctrl"
"308","SLC26A4","chr7-107917550-107918574",2.79287945423058e-05,4.18972888353598,3.81615996314696e-10,0.0294066860479315,1,"L6_IT_1_Ctrl"
"309","NDUFB8","chr10-101028668-101029497",3.2543530579566e-05,4.15489615900437,2.789464488358e-10,0.0325523364760758,1,"L6_IT_1_Ctrl"
"310","NDUFB8","chr10-100827506-100828298",4.12888283219543e-06,4.60478697837492,1.73743854513318e-10,0.00816395360562213,0,"L6_IT_1_Ctrl"
"311","P3H2","chr3-190122201-190123123",3.21417403697477e-08,5.52935114327474,2.8233268973098e-10,0.000195199085104076,0,"L6_IT_1_Ctrl"
"312","CRADD","chr12-93365746-93366636",4.13176034281817e-08,5.48512547823768,3.77294564795609e-10,0.0002422721790534,0,"L6_IT_1_Ctrl"
"313","ECHDC1","chr6-127446078-127447017",1.08531227209674e-05,4.39943870232594,1.87015390294448e-10,0.0164779473768717,1,"L6_IT_1_Ctrl"
"314","BNIP3","chr10-131817039-131818034",1.76166414494479e-05,4.29313676520415,1.83716830797353e-10,0.0225236046008483,0,"L6_IT_1_Ctrl"
"315","BNIP3","chr10-131922827-131923727",3.88235933984285e-06,4.61758272371733,2.2417875342001e-10,0.00781277723435406,1,"L6_IT_1_Ctrl"
"316","YY1","chr14-99754160-99755184",2.90496575088335e-05,4.18079116174547,3.81200195689325e-10,0.0302891488495948,1,"L6_IT_1_Ctrl"
"317","UBA52","chr19-18879431-18880391",2.66236747987502e-06,4.6952838605949,2.05759379580336e-10,0.0056997292577898,0,"L6_IT_1_Ctrl"
"318","ARPC3","chr12-110178972-110179937",1.8708909484183e-06,4.76689246983921,2.89440327986703e-10,0.00464434338999617,0,"L6_IT_1_Ctrl"
"319","LIN52","chr14-74293772-74294925",2.91231539519233e-05,4.18021661627517,1.42074077060515e-10,0.0302891488495948,0,"L6_IT_1_Ctrl"
"320","METTL9","chr16-21511114-21512233",1.01361508051607e-06,4.88897666624041,3.89823807872159e-10,0.0030238805259901,0,"L6_IT_1_Ctrl"
"321","UBA5","chr3-133113357-133114452",4.42428025022153e-05,4.08412714596982,2.78857038682333e-10,0.0390821381521647,0,"L6_IT_1_Ctrl"
"322","YY1AP1","chr1-156081228-156081861",2.59833363864603e-05,4.20608428424733,1.17175396937084e-10,0.0281424357909046,0,"L6_IT_1_Ctrl"
"323","CIR1","chr2-174495288-174496353",2.06839359624064e-05,4.25737703513515,2.05703137173924e-10,0.0245959480745689,1,"L6_IT_1_Ctrl"
"324","DCBLD2","chr3-99356569-99357559",1.50312341617714e-05,4.32823016622533,2.04833443743578e-10,0.0202055434329848,0,"L6_IT_1_Ctrl"
"325","CYCS","chr7-24828625-24829653",3.15251443737184e-05,4.16215991606943,4.48954825389339e-10,0.0320043265681989,1,"L6_IT_1_Ctrl"
"326","CYCS","chr7-25481623-25482453",6.97112238256599e-06,4.49456830763256,2.61407609409335e-10,0.0121580664273417,1,"L6_IT_1_Ctrl"
"327","ASCC1","chr10-72079079-72080022",2.04554984106394e-06,4.74887137327799,2.80494275446754e-10,0.00489912067990927,0,"L6_IT_1_Ctrl"
"328","PAK2","chr3-197036199-197037141",5.24087321134016e-08,5.442938543457,3.11518314578275e-10,0.000274212161875554,1,"L6_IT_1_Ctrl"
"329","MRFAP1","chr4-7027153-7028285",5.5968585938614e-09,5.82837831230116,6.25031630796067e-10,5.28735231362086e-05,1,"L6_IT_1_Ctrl"
"330","MRFAP1","chr4-6974052-6975035",5.13677299551574e-05,4.0493151630126,2.82417356448256e-10,0.0425357163512592,0,"L6_IT_1_Ctrl"
"331","GOT1","chr10-99598257-99599256",1.15731994352266e-05,4.38547679785852,1.58441125317452e-10,0.0169701710134774,0,"L6_IT_1_Ctrl"
"332","ANKRD18B","chr9-33346250-33347282",1.84298497362786e-05,4.28311060587908,1.08164370544677e-10,0.0232142387278165,0,"L6_IT_1_Ctrl"
